timestamp,emotion,example
2025-07-18T09:56:10.649073,Circus & Variety Arts,Contemporary Circus
2025-07-18T09:56:10.665671,Circus & Variety Arts,Street Circus
2025-07-18T09:56:10.682064,Circus & Variety Arts,Circus Workshops
2025-07-18T09:56:10.697640,Circus & Variety Arts,Circus Classes
2025-07-18T09:56:10.715511,Circus & Variety Arts,Circus Camps
2025-07-18T09:56:10.731006,Circus & Variety Arts,Circus for Kids
2025-07-18T09:56:10.750213,Circus & Variety Arts,Circus for Adults
2025-07-18T09:56:10.766096,Circus & Variety Arts,Circus Merchandise
2025-07-18T09:56:10.781817,Circus & Variety Arts,Circus Posters
2025-07-18T09:56:10.797901,Circus & Variety Arts,Circus Memorabilia
2025-07-18T09:56:10.814498,Circus & Variety Arts,Circus Collecting
2025-07-18T09:56:10.830058,Circus & Variety Arts,Circus Documentaries
2025-07-18T09:56:10.845977,Circus & Variety Arts,Circus Movies
2025-07-18T09:56:10.862002,Circus & Variety Arts,Circus TV Shows
2025-07-18T09:56:10.876962,Circus & Variety Arts,Circus Podcasts
2025-07-18T09:56:10.891953,Circus & Variety Arts,Circus Blogs
2025-07-18T09:56:10.906858,Circus & Variety Arts,Circus Forums
2025-07-18T09:56:10.921878,Circus & Variety Arts,Circus Fandoms
2025-07-18T09:56:10.936799,Circus & Variety Arts,Circus Awards
2025-07-18T09:56:10.951891,Circus & Variety Arts,Circus Criticism
2025-07-18T09:56:10.967317,Circus & Variety Arts,Circus Reviews
2025-07-18T09:56:10.982522,Circus & Variety Arts,Circus Trends
2025-07-18T09:56:10.998381,Circus & Variety Arts,Circus Challenges
2025-07-18T09:56:11.013419,Circus & Variety Arts,Circus Performers
2025-07-18T09:56:11.028343,Circus & Variety Arts,Circus Troupes
2025-07-18T09:56:11.043148,Circus & Variety Arts,Circus Families
2025-07-18T09:56:11.057862,Circus & Variety Arts,Circus Legends
2025-07-18T09:56:11.117354,Festivals & Events,Art Festivals
2025-07-18T09:56:11.124008,Festivals & Events,Literary Festivals
2025-07-18T09:56:11.139081,Festivals & Events,Food Festivals
2025-07-18T09:56:11.154045,Festivals & Events,Cultural Festivals
2025-07-18T09:56:11.170853,Festivals & Events,Street Festivals
2025-07-18T09:56:11.200249,Festivals & Events,Carnivals
2025-07-18T09:56:11.225984,Festivals & Events,Parades
2025-07-18T09:56:11.249415,Festivals & Events,Fairs
2025-07-18T09:56:11.267162,Festivals & Events,Conventions
2025-07-18T09:56:11.282408,Festivals & Events,Comic Cons
2025-07-18T09:56:11.298794,Festivals & Events,Anime Cons
2025-07-18T09:56:11.316695,Festivals & Events,Game Cons
2025-07-18T09:56:11.333172,Festivals & Events,Fan Expos
2025-07-18T09:56:11.372589,Festivals & Events,Opening Ceremonies
2025-07-18T09:56:11.381970,Festivals & Events,Closing Ceremonies
2025-07-18T09:56:11.409959,Festivals & Events,After Parties
2025-07-18T09:56:11.432269,Festivals & Events,Meet & Greets
2025-07-18T09:56:11.450677,Festivals & Events,Autograph Sessions
2025-07-18T09:56:11.475758,Festivals & Events,Photo Ops
2025-07-18T09:56:11.501426,Festivals & Events,Festival Merchandise
2025-07-18T09:56:11.522915,Festivals & Events,Festival Tickets
2025-07-18T09:56:11.547797,Festivals & Events,Festival Lineups
2025-07-18T09:56:11.564335,Festivals & Events,Festival Reviews
2025-07-18T09:56:11.580823,Festivals & Events,Festival Criticism
2025-07-18T09:56:11.597765,Festivals & Events,Festival History
2025-07-18T09:56:11.614626,Festivals & Events,Festival Trends
2025-07-18T09:56:11.632210,Festivals & Events,Festival Challenges
2025-07-18T09:56:11.648345,Festivals & Events,Festival Vlogs
2025-07-18T09:56:11.663031,Festivals & Events,Festival Blogs
2025-07-18T09:56:11.679961,Festivals & Events,Festival Podcasts
2025-07-18T09:56:11.697382,Festivals & Events,Festival Forums
2025-07-18T09:56:11.714908,Festivals & Events,Festival Fandoms
2025-07-18T09:56:11.733738,Festivals & Events,Festival Collecting
2025-07-18T09:56:11.751076,Festivals & Events,Festival Awards
2025-07-18T09:56:11.768047,Festivals & Events,Festival Performers
2025-07-18T09:56:11.785643,Festivals & Events,Festival Organizers
2025-07-18T09:56:11.808154,Festivals & Events,Festival Volunteers
2025-07-18T09:56:11.827782,Festivals & Events,Festival Security
2025-07-18T09:56:11.845037,Festivals & Events,Festival Food
2025-07-18T09:56:11.862260,Festivals & Events,Festival Fashion
2025-07-18T09:56:11.877506,Festivals & Events,Festival Art
2025-07-18T09:56:11.892678,Festivals & Events,Festival Installations
2025-07-18T09:56:11.908041,Festivals & Events,Festival Activities
2025-07-18T09:56:11.945786,Hobbies & Leisure,Antique Collecting
2025-07-18T09:56:11.955068,Hobbies & Leisure,Toy Collecting
2025-07-18T09:56:11.970189,Hobbies & Leisure,Action Figure Collecting
2025-07-18T09:56:11.998843,Hobbies & Leisure,Card Collecting
2025-07-18T09:56:12.005624,Hobbies & Leisure,Autograph Collecting
2025-07-18T09:56:12.020719,Hobbies & Leisure,Memorabilia Collecting
2025-07-18T09:56:12.057107,Hobbies & Leisure,RC Planes
2025-07-18T09:56:12.063911,Hobbies & Leisure,RC Boats
2025-07-18T09:56:12.091350,Hobbies & Leisure,Jigsaw Puzzles
2025-07-18T09:56:12.100755,Hobbies & Leisure,Crosswords
2025-07-18T09:56:12.120065,Hobbies & Leisure,Sudoku
2025-07-18T09:56:12.140387,Hobbies & Leisure,Brain Teasers
2025-07-18T09:56:12.186528,Hobbies & Leisure,Tabletop Games
2025-07-18T09:56:12.216069,Hobbies & Leisure,Painting Miniatures
2025-07-18T09:56:12.240064,Hobbies & Leisure,Miniature Furniture
2025-07-18T09:56:12.436340,Literature & Storytelling,Novels
2025-07-18T09:56:12.444095,Literature & Storytelling,Short Stories
2025-07-18T09:56:12.461850,Literature & Storytelling,Poetry
2025-07-18T09:56:12.482305,Literature & Storytelling,Drama
2025-07-18T09:56:12.518118,Literature & Storytelling,Fairy Tales
2025-07-18T09:56:12.527621,Literature & Storytelling,Fables
2025-07-18T09:56:12.547382,Literature & Storytelling,Mythology
2025-07-18T09:56:12.564936,Literature & Storytelling,Legends
2025-07-18T09:56:12.582524,Literature & Storytelling,Folklore
2025-07-18T09:56:12.598124,Literature & Storytelling,Classic Literature
2025-07-18T09:56:12.614317,Literature & Storytelling,Modern Literature
2025-07-18T09:56:12.630995,Literature & Storytelling,Contemporary Fiction
2025-07-18T09:56:12.647714,Literature & Storytelling,Historical Fiction
2025-07-18T09:56:12.664481,Literature & Storytelling,Science Fiction
2025-07-18T09:56:12.679935,Literature & Storytelling,Fantasy
2025-07-18T09:56:12.696128,Literature & Storytelling,Mystery
2025-07-18T09:56:12.712247,Literature & Storytelling,Thriller
2025-07-18T09:56:12.735398,Literature & Storytelling,Romance
2025-07-18T09:56:12.757847,Literature & Storytelling,Horror
2025-07-18T09:56:12.776973,Literature & Storytelling,Young Adult
2025-07-18T09:56:12.795921,Literature & Storytelling,Children's Books
2025-07-18T09:56:12.814267,Literature & Storytelling,Picture Books
2025-07-18T09:56:12.849630,Literature & Storytelling,Web Novels
2025-07-18T09:56:12.869781,Literature & Storytelling,Literary Criticism
2025-07-18T09:56:12.877042,Literature & Storytelling,Book Reviews
2025-07-18T09:56:12.892360,Literature & Storytelling,Book Clubs
2025-07-18T09:56:12.908232,Literature & Storytelling,Reading Challenges
2025-07-18T09:56:12.923642,Literature & Storytelling,Book Fairs
2025-07-18T09:56:12.957020,Literature & Storytelling,Author Events
2025-07-18T09:56:12.970082,Literature & Storytelling,Book Signings
2025-07-18T09:56:12.990596,Literature & Storytelling,Book Collecting
2025-07-18T09:56:13.008655,Literature & Storytelling,First Editions
2025-07-18T09:56:13.026194,Literature & Storytelling,Rare Books
2025-07-18T09:56:13.048903,Literature & Storytelling,Bookstores
2025-07-18T09:56:13.067643,Literature & Storytelling,Libraries
2025-07-18T09:56:13.084498,Literature & Storytelling,Audiobooks
2025-07-18T09:56:13.103066,Literature & Storytelling,Ebooks
2025-07-18T09:56:13.121773,Literature & Storytelling,Self-Publishing
2025-07-18T09:56:13.139657,Literature & Storytelling,Writing
2025-07-18T09:56:13.159654,Literature & Storytelling,Creative Writing
2025-07-18T09:56:13.177927,Literature & Storytelling,Storytelling
2025-07-18T09:56:13.197382,Literature & Storytelling,Narrative Techniques
2025-07-18T09:56:13.214157,Literature & Storytelling,Plot Development
2025-07-18T09:56:13.232765,Literature & Storytelling,Character Development
2025-07-18T09:56:13.250794,Literature & Storytelling,Worldbuilding
2025-07-18T09:56:13.269977,Literature & Storytelling,Writing Prompts
2025-07-18T09:56:13.288305,Literature & Storytelling,Writing Contests
2025-07-18T09:56:13.305853,Literature & Storytelling,Writing Workshops
2025-07-18T09:56:13.324230,Literature & Storytelling,Writing Groups
2025-07-18T09:56:13.343240,Literature & Storytelling,Writing Blogs
2025-07-18T09:56:13.360794,Literature & Storytelling,Writing Podcasts
2025-07-18T09:56:13.381037,Literature & Storytelling,Writing Forums
2025-07-18T09:56:13.398900,Literature & Storytelling,Writing Fandoms
2025-07-18T09:56:13.415290,Literature & Storytelling,Writing Merchandise
2025-07-18T09:56:13.436243,Literature & Storytelling,Writing Awards
2025-07-18T09:56:13.489051,Visual Arts & Design,Oil Painting
2025-07-18T09:56:13.499569,Visual Arts & Design,Digital Art
2025-07-18T09:56:13.516471,Visual Arts & Design,Graphic Design
2025-07-18T09:56:13.534303,Visual Arts & Design,Illustration
2025-07-18T09:56:13.551417,Visual Arts & Design,Cartooning
2025-07-18T09:56:13.569176,Visual Arts & Design,Comics
2025-07-18T09:56:13.622220,Visual Arts & Design,Photography
2025-07-18T09:56:13.667966,Visual Arts & Design,Art History
2025-07-18T09:56:13.676952,Visual Arts & Design,Art Criticism
2025-07-18T09:56:13.694620,Visual Arts & Design,Art Reviews
2025-07-18T09:56:13.712994,Visual Arts & Design,Art Exhibitions
2025-07-18T09:56:13.730078,Visual Arts & Design,Art Galleries
2025-07-18T09:56:13.746984,Visual Arts & Design,Art Museums
2025-07-18T09:56:13.764256,Visual Arts & Design,Art Fairs
2025-07-18T09:56:13.781742,Visual Arts & Design,Art Auctions
2025-07-18T09:56:13.800844,Visual Arts & Design,Art Collecting
2025-07-18T09:56:13.819760,Visual Arts & Design,Art Supplies
2025-07-18T09:56:13.836759,Visual Arts & Design,Art Tools
2025-07-18T09:56:13.855470,Visual Arts & Design,Art Techniques
2025-07-18T09:56:13.872885,Visual Arts & Design,Art Tutorials
2025-07-18T09:56:13.890524,Visual Arts & Design,Art Classes
2025-07-18T09:56:13.908083,Visual Arts & Design,Art Workshops
2025-07-18T09:56:13.927300,Visual Arts & Design,Art Studios
2025-07-18T09:56:13.945174,Visual Arts & Design,Art Communities
2025-07-18T09:56:13.965531,Visual Arts & Design,Art Blogs
2025-07-18T09:56:13.983742,Visual Arts & Design,Art Podcasts
2025-07-18T09:56:14.003781,Visual Arts & Design,Art Forums
2025-07-18T09:56:14.022806,Visual Arts & Design,Art Fandoms
2025-07-18T09:56:14.040526,Visual Arts & Design,Art Merchandise
2025-07-18T09:56:14.058085,Visual Arts & Design,Art Challenges
2025-07-18T09:56:14.076548,Visual Arts & Design,Art Trends
2025-07-18T09:56:14.095712,Visual Arts & Design,Art Awards
2025-07-18T09:56:14.113976,Visual Arts & Design,Art Grants
2025-07-18T09:56:14.130886,Visual Arts & Design,Art Scholarships
2025-07-18T09:56:14.148365,Visual Arts & Design,Art Residencies
2025-07-18T09:56:14.166393,Visual Arts & Design,Art Installations
2025-07-18T09:56:14.181856,Food & Culinary Arts,Cooking
2025-07-18T09:56:14.218825,Food & Culinary Arts,Barbecuing
2025-07-18T09:56:14.250683,Food & Culinary Arts,Canning
2025-07-18T09:56:14.257838,Food & Culinary Arts,Preserving
2025-07-18T09:56:14.275883,Food & Culinary Arts,Food Styling
2025-07-18T09:56:14.311579,Food & Culinary Arts,Recipe Development
2025-07-18T09:56:14.336037,Food & Culinary Arts,Food Vlogging
2025-07-18T09:56:14.359994,Food & Culinary Arts,Cooking Competitions
2025-07-18T09:56:14.368765,Food & Culinary Arts,Celebrity Chefs
2025-07-18T09:56:14.386964,Food & Culinary Arts,Home Cooking
2025-07-18T09:56:14.426294,Food & Culinary Arts,Meal Planning
2025-07-18T09:56:14.466720,Food & Culinary Arts,Keto Cooking
2025-07-18T09:56:14.473826,Food & Culinary Arts,Paleo Cooking
2025-07-18T09:56:14.496499,Food & Culinary Arts,International Cuisine
2025-07-18T09:56:14.513523,Food & Culinary Arts,Italian Cuisine
2025-07-18T09:56:14.531716,Food & Culinary Arts,French Cuisine
2025-07-18T09:56:14.574754,Food & Culinary Arts,Thai Cuisine
2025-07-18T09:56:14.595249,Food & Culinary Arts,Middle Eastern Cuisine
2025-07-18T09:56:14.605871,Food & Culinary Arts,African Cuisine
2025-07-18T09:56:14.623950,Food & Culinary Arts,Latin American Cuisine
2025-07-18T09:56:14.641912,Food & Culinary Arts,Fusion Cuisine
2025-07-18T09:56:14.688818,Food & Culinary Arts,Food Trucks
2025-07-18T09:56:14.700549,Food & Culinary Arts,Pop-Up Restaurants
2025-07-18T09:56:14.717584,Food & Culinary Arts,Fine Dining
2025-07-18T09:56:14.737197,Food & Culinary Arts,Casual Dining
2025-07-18T09:56:14.757009,Food & Culinary Arts,Fast Food
2025-07-18T09:56:14.774976,Food & Culinary Arts,Food Criticism
2025-07-18T09:56:14.793214,Food & Culinary Arts,Restaurant Reviews
2025-07-18T09:56:14.812832,Food & Culinary Arts,Food Awards
2025-07-18T09:56:14.830368,Food & Culinary Arts,Food Trends
2025-07-18T09:56:14.847939,Food & Culinary Arts,Food Science
2025-07-18T09:56:14.865420,Food & Culinary Arts,Molecular Gastronomy
2025-07-18T09:56:14.894645,Food & Culinary Arts,Food Allergies
2025-07-18T09:56:14.905262,Food & Culinary Arts,Food Intolerances
2025-07-18T09:56:14.923024,Food & Culinary Arts,Food Substitutions
2025-07-18T09:56:14.943029,Food & Culinary Arts,Food Pairings
2025-07-18T09:56:14.960519,Food & Culinary Arts,Wine Pairings
2025-07-18T09:56:14.981065,Food & Culinary Arts,Beer Pairings
2025-07-18T09:56:14.997476,Food & Culinary Arts,Cocktail Making
2025-07-18T09:56:15.013929,Food & Culinary Arts,Bartending
2025-07-18T09:56:15.031332,Food & Culinary Arts,Mixology
2025-07-18T09:56:15.052730,Food & Culinary Arts,Coffee Brewing
2025-07-18T09:56:15.070267,Food & Culinary Arts,Tea Brewing
2025-07-18T09:56:15.087447,Food & Culinary Arts,Chocolate Making
2025-07-18T09:56:15.108338,Food & Culinary Arts,Candy Making
2025-07-18T09:56:15.131746,Food & Culinary Arts,Ice Cream Making
2025-07-18T09:56:15.165172,Food & Culinary Arts,Pastry Making
2025-07-18T09:56:15.187080,Travel & Adventure,Travel Destinations
2025-07-18T09:56:15.195172,Travel & Adventure,Travel Guides
2025-07-18T09:56:15.212267,Travel & Adventure,Travel Tips
2025-07-18T09:56:15.227592,Travel & Adventure,Travel Planning
2025-07-18T09:56:15.245134,Travel & Adventure,Solo Travel
2025-07-18T09:56:15.260664,Travel & Adventure,Group Travel
2025-07-18T09:56:15.276123,Travel & Adventure,Family Travel
2025-07-18T09:56:15.291479,Travel & Adventure,Adventure Travel
2025-07-18T09:56:15.306927,Travel & Adventure,Backpacking
2025-07-18T09:56:15.334034,Travel & Adventure,Luxury Travel
2025-07-18T09:56:15.341101,Travel & Adventure,Budget Travel
2025-07-18T09:56:15.356595,Travel & Adventure,Eco Travel
2025-07-18T09:56:15.372133,Travel & Adventure,Sustainable Travel
2025-07-18T09:56:15.388339,Travel & Adventure,Cultural Travel
2025-07-18T09:56:15.404325,Travel & Adventure,Historical Travel
2025-07-18T09:56:15.422491,Travel & Adventure,Food Travel
2025-07-18T09:56:15.439960,Travel & Adventure,Wine Travel
2025-07-18T09:56:15.458019,Travel & Adventure,Beach Vacations
2025-07-18T09:56:15.475897,Travel & Adventure,Mountain Adventures
2025-07-18T09:56:15.492601,Travel & Adventure,Hiking
2025-07-18T09:56:15.508463,Travel & Adventure,Camping
2025-07-18T09:56:15.524775,Travel & Adventure,Glamping
2025-07-18T09:56:15.542514,Travel & Adventure,National Parks
2025-07-18T09:56:15.559300,Travel & Adventure,Wildlife Safaris
2025-07-18T09:56:15.574872,Travel & Adventure,Scuba Diving
2025-07-18T09:56:15.591177,Travel & Adventure,Snorkeling
2025-07-18T09:56:15.609028,Travel & Adventure,Skiing
2025-07-18T09:56:15.626897,Travel & Adventure,Snowboarding
2025-07-18T09:56:15.642980,Travel & Adventure,Surfing
2025-07-18T09:56:15.659261,Travel & Adventure,Cruises
2025-07-18T09:56:15.677283,Travel & Adventure,Train Travel
2025-07-18T09:56:15.693105,Travel & Adventure,Air Travel
2025-07-18T09:56:15.708962,Travel & Adventure,Travel Hacking
2025-07-18T09:56:15.727206,Travel & Adventure,Frequent Flyer Miles
2025-07-18T09:56:15.743165,Travel & Adventure,Travel Insurance
2025-07-18T09:56:15.771670,Travel & Adventure,Travel Vlogging
2025-07-18T09:56:15.779086,Travel & Adventure,Travel Blogging
2025-07-18T09:56:15.796076,Travel & Adventure,Travel Podcasts
2025-07-18T09:56:15.812515,Travel & Adventure,Travel Forums
2025-07-18T09:56:15.829526,Travel & Adventure,Travel Fandoms
2025-07-18T09:56:15.847292,Travel & Adventure,Travel Merchandise
2025-07-18T09:56:15.863661,Travel & Adventure,Travel Awards
2025-07-18T09:56:15.879625,Travel & Adventure,Travel Challenges
2025-07-18T09:56:15.896111,Travel & Adventure,Travel Trends
2025-07-18T09:56:15.912735,Travel & Adventure,Travel Apps
2025-07-18T09:56:15.930143,Travel & Adventure,Travel Gear
2025-07-18T09:56:15.949869,Travel & Adventure,Travel Accessories
2025-07-18T09:56:15.966274,Travel & Adventure,Travel Safety
2025-07-18T09:56:15.982507,Travel & Adventure,Travel Health
2025-07-18T09:56:15.998863,Travel & Adventure,Travel Vaccinations
2025-07-18T09:56:16.015005,Travel & Adventure,Travel Visas
2025-07-18T09:56:16.033245,Travel & Adventure,Travel Documents
2025-07-18T09:56:16.048929,Travel & Adventure,Travel Scams
2025-07-18T09:56:16.066867,Travel & Adventure,Travel Etiquette
2025-07-18T09:56:16.082608,Travel & Adventure,Travel Language
2025-07-18T09:56:16.098033,Travel & Adventure,Travel Culture
2025-07-18T09:56:16.113579,Travel & Adventure,Travel History
2025-07-18T09:56:16.129097,Travel & Adventure,Travel Stories
2025-07-18T09:56:16.144429,Sports & Recreation,Soccer
2025-07-18T09:56:16.159984,Sports & Recreation,Football
2025-07-18T09:56:16.175225,Sports & Recreation,Basketball
2025-07-18T09:56:16.193158,Sports & Recreation,Baseball
2025-07-18T09:56:16.208658,Sports & Recreation,Hockey
2025-07-18T09:56:16.224240,Sports & Recreation,Tennis
2025-07-18T09:56:16.239843,Sports & Recreation,Golf
2025-07-18T09:56:16.255573,Sports & Recreation,Cricket
2025-07-18T09:56:16.271301,Sports & Recreation,Rugby
2025-07-18T09:56:16.286969,Sports & Recreation,Volleyball
